DATE,SPX_Open,SPX_High,SPX_Low,SPX_Close,SPX_Adj_Close,SPX_Volume, Open, High, Low, Close,GDPC1,GFDEBTN,M2SL,MEDCPIM158SFRBCLE,NASDAQ_Close,NETFI,PCECTPI,DEXUSUK,DEXJPUS,DEXUSEU
1991-03-11,374.940002,375.100006,372.519989,372.959991,372.959991,161600000.0,2939.36,2975.49,2923.27,2939.36,,,,,467.15,,,,,
1991-03-12,372.959991,374.350006,369.549988,370.029999,370.029999,176440000.0,2922.52,2962.13,2906.68,2922.52,,,,,461.40,,,,,
1991-03-13,370.029999,374.649994,370.029999,374.570007,374.570007,176000000.0,2955.2,2967.82,2910.89,2955.2,,,,,468.18,,,,,
1991-03-14,374.589996,378.279999,371.76001,373.5,373.5,232070000.0,2952.23,3000.0,2925.74,2952.23,,,,,467.79,,,,,
1991-03-15,373.5,374.579987,370.209991,373.589996,373.589996,237650000.0,2948.27,2966.58,2899.5,2948.27,,,,,466.29,,,,,
1991-03-18,373.589996,374.089996,369.459991,372.109985,372.109985,163100000.0,2929.95,2960.64,2899.75,2929.95,,,,,466.27,,,,,
1991-03-19,372.109985,372.109985,366.540009,366.589996,366.589996,177070000.0,2867.82,2908.17,2840.84,2867.82,,,,,462.81,,,,,
1991-03-20,366.589996,368.850006,365.799988,367.920013,367.920013,196810000.0,2872.03,2897.03,2840.84,2872.03,,,,,466.09,,,,,
1991-03-21,367.940002,371.01001,366.51001,366.579987,366.579987,199830000.0,2855.45,2907.92,2840.59,2855.45,,,,,464.60,,,,,
1991-03-22,366.579987,368.220001,365.579987,367.480011,367.480011,160890000.0,2858.91,2879.95,2829.21,2858.91,,,,,464.15,,,,,
1991-03-25,367.480011,371.309998,367.459991,369.829987,369.829987,153920000.0,2865.84,2897.52,2837.87,2865.84,,,,,468.49,,,,,
1991-03-26,369.829987,376.299988,369.369995,376.299988,376.299988,198720000.0,2914.85,2924.01,2848.02,2914.85,,,,,478.57,,,,,
1991-03-27,376.279999,378.480011,374.730011,375.350006,375.350006,201830000.0,2917.57,2956.93,2886.14,2917.57,,,,,482.37,,,,,
1991-03-28,375.350006,376.600006,374.399994,375.220001,375.220001,150750000.0,2913.86,2942.08,2893.32,2913.86,,,,,482.30,,,,,
1991-03-29,,,,,,,,,,,,,,,.,,,,,
1991-04-01,375.220001,375.220001,370.269989,371.299988,371.299988,144010000.0,2881.19,2919.3,2868.32,2881.19,10029.51,3537988.0,3332.4,3.37276123638892,480.86,14.772,61.536,,,
1991-04-02,371.299988,379.5,371.299988,379.5,379.5,189530000.0,2945.05,2951.98,2878.21,2945.05,,,,,491.20,,,,,
1991-04-03,379.5,381.559998,378.48999,378.940002,378.940002,213720000.0,2926.73,2970.54,2915.84,2926.73,,,,,495.05,,,,,
1991-04-04,378.940002,381.880005,377.049988,379.769989,379.769989,198120000.0,2924.5,2959.4,2899.75,2924.5,,,,,497.57,,,,,
1991-04-05,379.779999,381.119995,374.149994,375.359985,375.359985,187410000.0,2896.78,2949.25,2876.98,2896.78,,,,,495.79,,,,,
1991-04-08,375.350006,378.76001,374.690002,378.660004,378.660004,138580000.0,2918.56,2929.21,2877.72,2918.56,,,,,495.65,,,,,
1991-04-09,378.649994,379.019989,373.109985,373.559998,373.559998,169940000.0,2873.02,2932.42,2863.36,2873.02,,,,,492.46,,,,,
1991-04-10,373.570007,374.829987,371.209991,373.149994,373.149994,167940000.0,2874.5,2902.47,2848.51,2874.5,,,,,490.76,,,,,
1991-04-11,373.149994,379.529999,373.149994,377.630005,377.630005,196570000.0,2905.45,2937.62,2877.72,2905.45,,,,,499.31,,,,,
1991-04-12,377.649994,381.070007,376.890015,380.399994,380.399994,198610000.0,2920.79,2946.53,2884.16,2920.79,,,,,501.62,,,,,
1991-04-15,380.399994,382.320007,378.779999,381.190002,381.190002,161800000.0,2933.17,2957.18,2896.29,2933.17,,,,,500.84,,,,,
1991-04-16,381.190002,387.619995,379.640015,387.619995,387.619995,214480000.0,2986.88,2995.79,2912.13,2986.88,,,,,506.75,,,,,
1991-04-17,387.619995,391.26001,387.299988,390.450012,390.450012,246930000.0,3004.46,3030.45,2963.12,3004.46,,,,,511.31,,,,,
1991-04-18,390.450012,390.970001,388.130005,388.459991,388.459991,217410000.0,2999.26,3027.72,2975.0,2999.26,,,,,506.62,,,,,
1991-04-19,388.459991,388.459991,383.899994,384.200012,384.200012,195520000.0,2965.59,3000.25,2943.56,2965.59,,,,,501.19,,,,,
1991-04-22,384.190002,384.190002,380.160004,380.950012,380.950012,164410000.0,2927.72,2962.13,2911.63,2927.72,,,,,494.38,,,,,
1991-04-23,380.950012,383.549988,379.670013,381.76001,381.76001,167840000.0,2930.45,2957.92,2905.94,2930.45,,,,,496.08,,,,,
1991-04-24,381.76001,383.019989,379.98999,382.76001,382.76001,166800000.0,2949.5,2965.1,2913.36,2949.5,,,,,498.45,,,,,
1991-04-25,382.890015,382.890015,378.429993,379.25,379.25,166940000.0,2921.04,2958.41,2905.2,2921.04,,,,,496.03,,,,,
1991-04-26,379.25,380.109985,376.769989,379.019989,379.019989,154550000.0,2912.38,2934.9,2888.61,2912.38,,,,,494.64,,,,,
1991-04-29,379.01001,380.959991,373.660004,373.660004,373.660004,149860000.0,2876.98,2941.09,2869.55,2876.98,,,,,487.74,,,,,
1991-04-30,373.660004,377.859985,373.01001,375.339996,375.339996,206230000.0,2887.87,2929.21,2859.4,2887.87,,,,,484.72,,,,,
1991-05-01,375.350006,380.459991,375.269989,380.290009,380.290009,181900000.0,2930.2,2945.3,2882.42,2930.2,,,3343.0,4.46850763239142,487.85,,,,,
1991-05-02,380.290009,382.140015,379.820007,380.519989,380.519989,187090000.0,2938.61,2966.34,2917.32,2938.61,,,,,491.13,,,,,
1991-05-03,380.519989,381.0,378.820007,380.799988,380.799988,158150000.0,2938.86,2959.9,2906.93,2938.86,,,,,492.10,,,,,
1991-05-06,380.779999,380.779999,377.859985,380.079987,380.079987,129110000.0,2941.64,2956.84,2911.45,2941.64,,,,,491.48,,,,,
1991-05-07,380.079987,380.910004,377.309998,377.320007,377.320007,153290000.0,2917.49,2962.66,2906.53,2917.49,,,,,491.51,,,,,
1991-05-08,377.329987,379.26001,376.209991,378.51001,378.51001,157240000.0,2930.9,2945.21,2898.7,2930.9,,,,,492.51,,,,,
1991-05-09,378.51001,383.559998,378.51001,383.25,383.25,180460000.0,2971.15,2983.68,2926.88,2971.15,,,,,497.81,,,,,
1991-05-10,383.26001,383.910004,375.609985,375.73999,375.73999,172730000.0,2920.17,2986.13,2906.08,2920.17,,,,,493.42,,,,,
1991-05-13,375.73999,377.019989,374.619995,376.76001,376.76001,129620000.0,2924.42,2945.44,2896.24,2924.42,,,,,493.93,,,,,
1991-05-14,375.51001,375.529999,370.820007,371.619995,371.619995,207890000.0,2886.85,2922.85,2870.08,2886.85,,,,,488.79,,,,,
1991-05-15,371.549988,372.470001,365.829987,368.570007,368.570007,193110000.0,2865.38,2901.83,2834.52,2865.38,,,,,478.08,,,,,
1991-05-16,368.570007,372.51001,368.570007,372.190002,372.190002,154460000.0,2894.01,2905.63,2863.82,2894.01,,,,,481.77,,,,,
1991-05-17,372.190002,373.01001,369.440002,372.390015,372.390015,174210000.0,2886.63,2908.54,2860.02,2886.63,,,,,481.38,,,,,
1991-05-20,372.390015,373.649994,371.26001,372.279999,372.279999,109510000.0,2892.22,2910.78,2872.76,2892.22,,,,,480.10,,,,,
1991-05-21,372.279999,376.660004,372.279999,375.350006,375.350006,176620000.0,2906.08,2931.8,2875.0,2906.08,,,,,483.60,,,,,
1991-05-22,375.350006,376.5,374.399994,376.190002,376.190002,159310000.0,2910.33,2930.01,2881.93,2910.33,,,,,487.29,,,,,
1991-05-23,376.190002,378.070007,373.549988,374.959991,374.959991,173080000.0,2900.04,2935.38,2881.04,2900.04,,,,,489.60,,,,,
1991-05-24,374.970001,378.079987,374.970001,377.48999,377.48999,124640000.0,2913.91,2931.13,2893.78,2913.91,,,,,492.67,,,,,
1991-05-27,,,,,,,,,,,,,,,.,,,,,
1991-05-28,377.48999,382.100006,377.119995,381.940002,381.940002,162350000.0,2958.86,2965.11,2903.84,2958.86,,,,,497.17,,,,,
1991-05-29,381.940002,383.660004,381.369995,382.790009,382.790009,188450000.0,2969.59,2987.92,2940.74,2969.59,,,,,499.05,,,,,
1991-05-30,382.790009,388.170013,382.5,386.959991,386.959991,234440000.0,3000.45,3022.8,2950.58,3000.45,,,,,503.19,,,,,
1991-05-31,386.959991,389.850006,385.01001,389.829987,389.829987,232040000.0,3027.5,3044.5,2972.94,3027.5,,,,,506.11,,,,,
1991-06-01,,,,,,,,,,,,,3351.9,2.90193641246452,,,,,,
1991-06-03,389.809998,389.809998,386.970001,388.059998,388.059998,173990000.0,3035.33,3057.46,3000.67,3035.33,,,,,507.10,,,,,
1991-06-04,388.059998,388.059998,385.140015,387.73999,387.73999,180450000.0,3027.95,3042.04,2992.62,3027.95,,,,,507.25,,,,,
1991-06-05,387.73999,388.230011,384.450012,385.089996,385.089996,186560000.0,3005.37,3042.93,2989.49,3005.37,,,,,505.20,,,,,
1991-06-06,385.100006,385.850006,383.130005,383.630005,383.630005,168260000.0,2994.86,3027.05,2975.63,2994.86,,,,,502.94,,,,,
1991-06-07,383.630005,383.630005,378.76001,379.429993,379.429993,169570000.0,2976.74,3005.14,2954.61,2976.74,,,,,498.54,,,,,
1991-06-10,379.429993,379.75,377.950012,378.570007,378.570007,127720000.0,2975.4,2993.07,2958.41,2975.4,,,,,495.85,,,,,
1991-06-11,378.570007,381.630005,378.570007,381.049988,381.049988,161610000.0,2985.91,3011.85,2963.1,2985.91,,,,,496.62,,,,,
1991-06-12,381.049988,381.049988,374.459991,376.649994,376.649994,166140000.0,2961.99,2987.25,2928.89,2961.99,,,,,491.05,,,,,
1991-06-13,376.649994,377.899994,376.079987,377.630005,377.630005,145650000.0,2965.12,2982.33,2942.53,2965.12,,,,,491.14,,,,,
1991-06-14,377.630005,382.299988,377.630005,382.290009,382.290009,167950000.0,3000.45,3014.98,2967.57,3000.45,,,,,495.07,,,,,
1991-06-17,382.299988,382.309998,380.130005,380.130005,380.130005,134230000.0,2993.96,3021.69,2977.86,2993.96,,,,,494.32,,,,,
1991-06-18,380.130005,381.829987,377.98999,378.589996,378.589996,155200000.0,2986.81,3022.14,2970.48,2986.81,,,,,491.59,,,,,
1991-06-19,378.570007,378.570007,374.359985,375.089996,375.089996,156440000.0,2955.5,2978.31,2933.59,2955.5,,,,,485.36,,,,,
1991-06-20,375.089996,376.290009,373.869995,375.420013,375.420013,163980000.0,2953.94,2969.81,2927.32,2953.94,,,,,485.88,,,,,
1991-06-21,375.420013,377.75,375.329987,377.75,377.75,193310000.0,2965.56,2977.64,2937.83,2965.56,,,,,485.82,,,,,
1991-06-24,377.73999,377.73999,370.730011,370.940002,370.940002,137940000.0,2913.01,2957.29,2904.52,2913.01,,,,,475.23,,,,,
1991-06-25,370.940002,372.619995,369.559998,370.649994,370.649994,155710000.0,2910.11,2938.5,2887.97,2910.11,,,,,473.30,,,,,
1991-06-26,370.649994,372.730011,368.339996,371.589996,371.589996,187170000.0,2913.01,2934.03,2879.25,2913.01,,,,,473.08,,,,,
1991-06-27,371.589996,374.399994,371.589996,374.399994,374.399994,163080000.0,2934.93,2954.83,2909.21,2934.93,,,,,476.24,,,,,
1991-06-28,374.399994,374.399994,367.980011,371.160004,371.160004,163770000.0,2906.75,2934.03,2879.25,2906.75,,,,,475.92,,,,,
1991-07-01,371.179993,377.920013,371.179993,377.920013,377.920013,167480000.0,2958.41,2971.15,2911.67,2958.41,10080.195,3665303.0,3356.1,4.44203031238106,481.31,-13.029,61.954,,,
1991-07-02,377.920013,377.929993,376.619995,377.470001,377.470001,157290000.0,2972.72,2987.03,2939.62,2972.72,,,,,478.78,,,,,
1991-07-03,377.470001,377.470001,372.079987,373.329987,373.329987,140580000.0,2934.7,2957.96,2915.02,2934.7,,,,,474.32,,,,,
1991-07-04,,,,,,,,,,,,,,,.,,,,,
1991-07-05,373.339996,375.51001,372.170013,374.079987,374.079987,69910000.0,2932.47,2953.26,2917.71,2932.47,,,,,474.05,,,,,
1991-07-08,374.089996,377.940002,370.920013,377.940002,377.940002,138330000.0,2961.99,2966.23,2897.36,2961.99,,,,,479.51,,,,,
1991-07-09,377.940002,378.579987,375.369995,376.109985,376.109985,151820000.0,2947.23,2980.1,2934.03,2947.23,,,,,483.64,,,,,
1991-07-10,376.109985,380.350006,375.200012,375.73999,375.73999,178290000.0,2944.77,2990.83,2927.77,2944.77,,,,,487.17,,,,,
1991-07-11,375.730011,377.679993,375.51001,376.970001,376.970001,157930000.0,2959.75,2975.63,2933.36,2959.75,,,,,488.37,,,,,
1991-07-12,376.970001,381.410004,375.790009,380.25,380.25,174770000.0,2980.77,3000.35,2942.98,2980.77,,,,,492.71,,,,,
1991-07-15,380.279999,383.0,380.23999,382.390015,382.390015,161750000.0,2990.61,3007.38,2965.79,2990.61,,,,,496.19,,,,,
1991-07-16,382.390015,382.940002,380.799988,381.540009,381.540009,182990000.0,2983.9,3012.52,2962.88,2983.9,,,,,493.60,,,,,
1991-07-17,381.5,382.859985,381.130005,381.179993,381.179993,195460000.0,2978.76,3011.85,2961.54,2978.76,,,,,493.42,,,,,
1991-07-18,381.179993,385.369995,381.179993,385.369995,385.369995,200930000.0,3016.32,3026.61,2970.93,3016.32,,,,,496.80,,,,,
1991-07-19,385.380005,385.829987,383.649994,384.220001,384.220001,190700000.0,3016.32,3036.22,2989.49,3016.32,,,,,497.55,,,,,
1991-07-22,384.209991,384.549988,381.839996,382.880005,382.880005,149050000.0,3012.97,3034.43,2990.83,3012.97,,,,,494.99,,,,,
1991-07-23,382.880005,384.859985,379.390015,379.420013,379.420013,160190000.0,2983.23,3038.23,2972.94,2983.23,,,,,489.65,,,,,
1991-07-24,379.420013,380.459991,378.290009,378.640015,378.640015,158700000.0,2966.23,3003.13,2950.8,2966.23,,,,,487.42,,,,,
1991-07-25,378.640015,381.130005,378.149994,380.959991,380.959991,145800000.0,2980.1,2999.11,2947.23,2980.1,,,,,490.28,,,,,
1991-07-26,380.959991,381.76001,379.809998,380.929993,380.929993,127760000.0,2972.5,2994.86,2953.26,2972.5,,,,,492.69,,,,,
1991-07-29,380.929993,383.149994,380.450012,383.149994,383.149994,136000000.0,2985.24,2996.2,2957.06,2985.24,,,,,493.35,,,,,
1991-07-30,383.149994,386.920013,383.149994,386.690002,386.690002,169010000.0,3016.32,3029.07,2983.68,3016.32,,,,,498.27,,,,,
1991-07-31,386.690002,387.809998,386.190002,387.809998,387.809998,166830000.0,3024.82,3039.58,2999.11,3024.82,,,,,502.04,,,,,
1991-08-01,387.809998,387.950012,386.480011,387.119995,387.119995,170610000.0,3017.67,3037.12,2997.76,3017.67,,,3355.0,3.08983246488028,504.15,,,,,
1991-08-02,387.119995,389.559998,386.049988,387.179993,387.179993,162270000.0,3006.26,3042.26,2994.41,3006.26,,,,,505.67,,,,,
1991-08-05,387.170013,387.170013,384.480011,385.059998,385.059998,128050000.0,2989.04,3019.68,2978.98,2989.04,,,,,502.61,,,,,
1991-08-06,385.059998,390.799988,384.290009,390.619995,390.619995,174460000.0,3027.28,3034.88,2970.48,3027.28,,,,,505.20,,,,,
1991-08-07,390.619995,391.589996,389.859985,390.559998,390.559998,172220000.0,3026.61,3050.54,3008.5,3026.61,,,,,507.46,,,,,
1991-08-08,390.559998,391.799988,388.149994,389.320007,389.320007,163890000.0,3013.86,3045.17,2995.3,3013.86,,,,,509.39,,,,,
1991-08-09,389.320007,389.890015,387.040009,387.119995,387.119995,143740000.0,2996.2,3036.45,2986.8,2996.2,,,,,508.31,,,,,
1991-08-12,387.109985,388.170013,385.899994,388.019989,388.019989,145440000.0,3001.34,3013.41,2974.06,3001.34,,,,,510.00,,,,,
1991-08-13,388.019989,392.119995,388.019989,389.619995,389.619995,212760000.0,3008.72,3041.14,2989.27,3008.72,,,,,514.40,,,,,
1991-08-14,389.619995,391.850006,389.130005,389.899994,389.899994,124230000.0,3005.37,3036.67,2988.59,3005.37,,,,,517.68,,,,,
1991-08-15,389.910004,391.920013,389.290009,389.329987,389.329987,174690000.0,2998.43,3029.96,2985.24,2998.43,,,,,515.67,,,,,
1991-08-16,389.329987,390.410004,383.160004,385.579987,385.579987,189480000.0,2968.02,3013.64,2945.88,2968.02,,,,,512.47,,,,,
1991-08-19,385.579987,385.579987,374.089996,376.470001,376.470001,230350000.0,2898.03,2924.86,2834.52,2898.03,,,,,497.64,,,,,
1991-08-20,376.470001,380.350006,376.470001,379.429993,379.429993,184260000.0,2913.69,2937.39,2886.85,2913.69,,,,,502.05,,,,,
1991-08-21,379.549988,390.589996,379.549988,390.589996,390.589996,232690000.0,3001.79,3009.17,2942.98,3001.79,,,,,517.97,,,,,
1991-08-22,390.589996,391.980011,390.209991,391.329987,391.329987,173090000.0,3007.38,3029.96,2989.93,3007.38,,,,,518.30,,,,,
1991-08-23,391.329987,395.339996,390.690002,394.170013,394.170013,188870000.0,3040.25,3065.96,2999.11,3040.25,,,,,521.06,,,,,
1991-08-26,394.170013,394.390015,392.75,393.850006,393.850006,130570000.0,3039.36,3057.02,3020.79,3039.36,,,,,521.38,,,,,
1991-08-27,393.850006,393.869995,391.769989,393.059998,393.059998,144670000.0,3026.16,3047.4,3007.82,3026.16,,,,,521.75,,,,,
1991-08-28,393.059998,396.640015,393.049988,396.640015,396.640015,169890000.0,3055.23,3064.85,3018.11,3055.23,,,,,526.29,,,,,
1991-08-29,396.649994,396.820007,395.140015,396.470001,396.470001,154150000.0,3049.64,3068.65,3030.86,3049.64,,,,,526.39,,,,,
1991-08-30,396.470001,396.470001,393.600006,395.429993,395.429993,143440000.0,3043.6,3059.25,3024.82,3043.6,,,,,525.68,,,,,
1991-09-01,,,,,,,,,,,,,3354.9,4.0654000776027,,,,,,
1991-09-02,,,,,,,,,,,,,,,.,,,,,
1991-09-03,395.429993,397.619995,392.100006,392.149994,392.149994,153600000.0,3017.67,3066.64,3013.64,3017.67,,,,,520.91,,,,,
1991-09-04,392.149994,392.619995,388.679993,389.970001,389.970001,157520000.0,3008.5,3034.66,2990.83,3008.5,,,,,517.92,,,,,
1991-09-05,389.970001,390.970001,388.48999,389.140015,389.140015,162380000.0,3008.5,3031.98,2989.71,3008.5,,,,,516.93,,,,,
1991-09-06,389.140015,390.709991,387.359985,389.100006,389.100006,166560000.0,3011.63,3033.32,2987.48,3011.63,,,,,516.94,,,,,
1991-09-09,389.109985,389.339996,387.880005,388.570007,388.570007,115100000.0,3007.16,3025.4,2987.7,3007.16,,,,,518.07,,,,,
1991-09-10,388.570007,388.630005,383.779999,384.559998,384.559998,143390000.0,2982.56,3012.97,2967.8,2982.56,,,,,511.28,,,,,
1991-09-11,384.559998,385.600006,383.589996,385.089996,385.089996,148000000.0,2987.03,3004.7,2964.67,2987.03,,,,,514.76,,,,,
1991-09-12,385.089996,387.339996,385.089996,387.339996,387.339996,160420000.0,3007.83,3019.9,2977.64,3007.83,,,,,521.13,,,,,
1991-09-13,387.160004,387.950012,382.850006,383.589996,383.589996,169630000.0,2985.69,3021.46,2963.1,2985.69,,,,,516.71,,,,,
1991-09-16,383.589996,385.790009,382.769989,385.779999,385.779999,172560000.0,3015.21,3023.03,2973.61,3015.21,,,,,515.68,,,,,
1991-09-17,385.779999,387.130005,384.970001,385.5,385.5,168340000.0,3013.19,3036.0,2992.62,3013.19,,,,,515.17,,,,,
1991-09-18,385.48999,386.940002,384.279999,386.940002,386.940002,141340000.0,3017.89,3025.49,2993.51,3017.89,,,,,518.55,,,,,
1991-09-19,386.940002,389.420013,386.269989,387.559998,387.559998,211010000.0,3024.37,3050.76,3002.91,3024.37,,,,,522.67,,,,,
1991-09-20,387.559998,388.820007,386.48999,387.920013,387.920013,254520000.0,3019.23,3045.39,3002.46,3019.23,,,,,527.19,,,,,
1991-09-23,387.899994,388.549988,385.76001,385.920013,385.920013,145940000.0,3010.51,3037.79,2997.76,3010.51,,,,,524.69,,,,,
1991-09-24,385.920013,388.130005,384.459991,387.709991,387.709991,170350000.0,3029.07,3043.38,2995.97,3029.07,,,,,526.47,,,,,
1991-09-25,387.720001,388.25,385.98999,386.880005,386.880005,153910000.0,3021.02,3048.52,3004.92,3021.02,,,,,527.82,,,,,
1991-09-26,386.869995,388.390015,385.299988,386.48999,386.48999,158980000.0,3017.22,3040.7,2996.87,3017.22,,,,,526.94,,,,,
1991-09-27,386.48999,389.089996,384.869995,385.899994,385.899994,160660000.0,3006.04,3040.7,2989.49,3006.04,,,,,524.48,,,,,
1991-09-30,385.910004,388.290009,384.320007,387.859985,387.859985,146780000.0,3016.77,3032.87,2982.78,3016.77,,,,,526.88,,,,,
1991-10-01,387.859985,389.559998,387.859985,389.200012,389.200012,163570000.0,3018.34,3043.6,3002.46,3018.34,10115.329,3801698.0,3360.1,2.3353501360496898,528.51,-16.792,62.404,,,
1991-10-02,389.200012,390.029999,387.619995,388.26001,388.26001,166380000.0,3012.52,3040.25,2992.39,3012.52,,,,,526.33,,,,,
1991-10-03,388.230011,388.230011,384.470001,384.470001,384.470001,174360000.0,2984.79,3017.44,2972.49,2984.79,,,,,520.51,,,,,
1991-10-04,384.470001,385.190002,381.23999,381.25,381.25,164000000.0,2961.76,3007.15,2956.17,2961.76,,,,,520.40,,,,,
1991-10-07,381.220001,381.269989,379.070007,379.5,379.5,148430000.0,2942.75,2970.7,2926.21,2942.75,,,,,516.20,,,,,
1991-10-08,379.5,381.230011,379.179993,380.670013,380.670013,177120000.0,2963.77,2983.68,2927.77,2963.77,,,,,517.25,,,,,
1991-10-09,380.570007,380.570007,376.350006,376.799988,376.799988,186710000.0,2946.33,2984.7,2925.54,2946.33,,,,,513.81,,,,,
1991-10-10,376.799988,380.549988,376.109985,380.549988,380.549988,164240000.0,2976.52,2985.46,2930.23,2976.52,,,,,515.94,,,,,
1991-10-11,380.549988,381.459991,379.899994,381.450012,381.450012,148850000.0,2983.68,3000.89,2957.51,2983.68,,,,,519.05,,,,,
1991-10-14,381.450012,386.470001,381.450012,386.470001,386.470001,130120000.0,3019.45,3026.38,2975.85,3019.45,,,,,525.66,,,,,
1991-10-15,386.470001,391.5,385.950012,391.01001,391.01001,213540000.0,3041.37,3057.69,3000.22,3041.37,,,,,534.11,,,,,
1991-10-16,391.01001,393.290009,390.140015,392.799988,392.799988,225380000.0,3061.72,3082.06,3016.1,3061.72,,,,,540.94,,,,,
1991-10-17,392.790009,393.809998,390.320007,391.920013,391.920013,206030000.0,3053.0,3077.14,3027.05,3053.0,,,,,536.27,,,,,
1991-10-18,391.920013,392.799988,391.769989,392.5,392.5,204090000.0,3077.15,3089.45,3045.61,3077.15,,,,,538.90,,,,,
1991-10-21,392.48999,392.48999,388.959991,390.019989,390.019989,154140000.0,3060.38,3085.2,3042.48,3060.38,,,,,536.96,,,,,
1991-10-22,390.019989,391.200012,387.399994,387.829987,387.829987,194160000.0,3039.8,3084.52,3020.57,3039.8,,,,,537.14,,,,,
1991-10-23,387.829987,389.079987,386.519989,387.940002,387.940002,185390000.0,3040.92,3065.52,3015.2,3040.92,,,,,535.17,,,,,
1991-10-24,387.940002,388.320007,383.450012,385.070007,385.070007,179040000.0,3016.32,3047.63,2991.72,3016.32,,,,,528.75,,,,,
1991-10-25,385.070007,386.130005,382.970001,384.200012,384.200012,167310000.0,3004.92,3034.43,2983.8,3004.92,,,,,525.13,,,,,
1991-10-28,384.200012,389.519989,384.200012,389.519989,389.519989,161630000.0,3045.62,3055.23,3001.56,3045.62,,,,,529.41,,,,,
1991-10-29,389.519989,391.700012,386.880005,391.480011,391.480011,192810000.0,3061.94,3077.82,3020.13,3061.94,,,,,534.51,,,,,
1991-10-30,391.480011,393.109985,390.779999,392.959991,392.959991,195400000.0,3071.78,3090.11,3038.23,3071.78,,,,,541.32,,,,,
1991-10-31,392.959991,392.959991,391.579987,392.450012,392.450012,179680000.0,3069.1,3091.01,3045.61,3069.1,,,,,542.98,,,,,
1991-11-01,392.459991,395.100006,389.670013,391.320007,391.320007,205780000.0,3056.35,3091.9,3031.75,3056.35,,,3365.5,4.29177716897127,540.93,,,,,
1991-11-04,391.290009,391.290009,388.089996,390.279999,390.279999,155660000.0,3045.62,3061.27,3019.0,3045.62,,,,,537.50,,,,,
1991-11-05,390.279999,392.170013,388.190002,388.709991,388.709991,172090000.0,3031.31,3062.83,3015.68,3031.31,,,,,538.82,,,,,
1991-11-06,388.709991,389.970001,387.579987,389.970001,389.970001,167440000.0,3038.46,3056.57,3010.51,3038.46,,,,,539.48,,,,,
1991-11-07,389.970001,393.720001,389.970001,393.720001,393.720001,205480000.0,3054.11,3066.19,3020.35,3054.11,,,,,545.28,,,,,
1991-11-08,393.720001,396.429993,392.420013,392.890015,392.890015,183260000.0,3045.62,3080.95,3034.66,3045.62,,,,,548.08,,,,,
1991-11-11,392.899994,393.570007,392.320007,393.119995,393.119995,128920000.0,3042.26,3057.69,3025.27,3042.26,,,,,550.71,,,,,
1991-11-12,393.119995,397.130005,393.119995,396.73999,396.73999,198610000.0,3054.11,3078.71,3028.62,3054.11,,,,,555.68,,,,,
1991-11-13,396.73999,397.420013,394.01001,397.410004,397.410004,184480000.0,3065.3,3075.58,3023.7,3065.3,,,,,556.17,,,,,
1991-11-14,397.410004,398.220001,395.850006,397.149994,397.149994,200030000.0,3063.51,3080.05,3037.34,3063.51,,,,,554.84,,,,,
1991-11-15,397.149994,397.160004,382.619995,382.619995,382.619995,239690000.0,2943.2,3069.54,2936.04,2943.2,,,,,531.28,,,,,
1991-11-18,382.619995,385.399994,379.700012,385.23999,385.23999,241940000.0,2972.72,2990.61,2922.63,2972.72,,,,,534.73,,,,,
1991-11-19,385.23999,385.23999,374.899994,379.420013,379.420013,243880000.0,2931.57,2960.2,2883.7,2931.57,,,,,523.47,,,,,
1991-11-20,379.420013,381.51001,377.839996,378.529999,378.529999,192760000.0,2930.01,2973.61,2912.12,2930.01,,,,,526.12,,,,,
1991-11-21,378.529999,381.119995,377.410004,380.059998,380.059998,195130000.0,2932.69,2953.93,2902.28,2932.69,,,,,530.33,,,,,
1991-11-22,380.049988,380.049988,374.519989,376.140015,376.140015,188240000.0,2902.73,2942.98,2880.81,2902.73,,,,,526.46,,,,,
1991-11-25,376.140015,377.070007,374.0,375.339996,375.339996,175870000.0,2902.06,2921.96,2870.3,2902.06,,,,,522.88,,,,,
1991-11-26,375.339996,378.290009,371.630005,377.959991,377.959991,213810000.0,2916.14,2942.3,2861.13,2916.14,,,,,522.23,,,,,
1991-11-27,377.959991,378.109985,375.980011,376.549988,376.549988,167720000.0,2900.04,2929.11,2883.72,2900.04,,,,,522.78,,,,,
1991-11-28,,,,,,,,,,,,,,,.,,,,,
1991-11-29,376.549988,376.549988,374.649994,375.220001,375.220001,76830000.0,2894.68,2913.46,2877.46,2894.68,,,,,523.90,,,,,
1991-12-01,,,,,,,,,,,,,3372.2,2.64599695624381,,,,,,
1991-12-02,375.109985,381.399994,371.359985,381.399994,381.399994,188410000.0,2935.38,2941.64,2855.32,2935.38,,,,,530.91,,,,,
1991-12-03,381.399994,381.480011,379.920013,380.959991,380.959991,187230000.0,2929.56,2958.18,2904.74,2929.56,,,,,533.34,,,,,
1991-12-04,380.959991,381.51001,378.070007,380.070007,380.070007,187960000.0,2911.67,2945.66,2892.21,2911.67,,,,,535.28,,,,,
1991-12-05,380.070007,380.070007,376.579987,377.390015,377.390015,166350000.0,2889.09,2923.75,2874.77,2889.09,,,,,534.03,,,,,
1991-12-06,377.390015,382.390015,375.410004,379.100006,379.100006,199160000.0,2886.4,2924.86,2854.65,2886.4,,,,,536.30,,,,,
